,0,1,2,3
9280,0.699461,-0.9665,0.35589,0.0
9281,0.709367,-0.905879,0.330139,0.0
9282,0.557471,-0.659597,0.238692,0.0
9283,0.501358,-0.549761,0.198252,0.0
9284,0.707296,-0.976608,0.309829,0.0
9285,0.719996,-0.919784,0.287771,0.0
9286,0.0,-0.0,0.0,0.0
9287,0.515999,-0.567007,0.173334,0.0
9288,0.703871,-0.97188,0.260764,0.0
9289,0.71315,-0.911693,0.239493,0.0
9290,0.584583,-0.692901,0.178681,0.0
9291,0.600752,-0.661297,0.167524,0.0
9292,0.698267,-0.963788,0.212642,0.0
9293,0.704576,-0.901057,0.193053,0.0
9294,0.719954,-0.85396,0.177707,0.0
9295,0.710484,-0.782911,0.158193,0.0
9296,0.700627,-0.967045,0.168468,0.0
9297,0.712418,-0.91174,0.15192,0.0
9298,0.722563,-0.857967,0.136734,0.0
9299,0.707333,-0.780533,0.118525,0.0
9300,0.706696,-0.975422,0.125112,0.0
9301,0.715808,-0.916409,0.109716,0.0
9302,0.723219,-0.85905,0.095481,0.0
9303,0.716854,-0.791595,0.080861,0.0
9304,0.703872,-0.972239,0.080775,0.0
9305,0.70734,-0.905568,0.066457,0.0
9306,0.720173,-0.856038,0.054321,0.0
9307,0.712046,-0.786837,0.041509,0.0
9308,0.720198,-0.995154,0.037746,0.0
9309,0.721579,-0.924462,0.024975,0.0
9310,0.730322,-0.868717,0.013668,0.0
9311,0.708562,-0.782986,0.002949,0.0
9312,0.713318,-0.986011,-0.007009,0.0
9313,0.72273,-0.92627,-0.017636,0.0
9314,0.717141,-0.853341,-0.027242,0.0
9315,0.700515,-0.774638,-0.035194,0.0
9316,0.702399,-0.971632,-0.050669,0.0
9317,0.714321,-0.915823,-0.059853,0.0
9318,0.724231,-0.862082,-0.06847,0.0
9319,0.695843,-0.769472,-0.072909,0.0
9320,0.707687,-0.979306,-0.095303,0.0
9321,0.714182,-0.915973,-0.102434,0.0
9322,0.714952,-0.851339,-0.108418,0.0
9323,0.704131,-0.77891,-0.112398,0.0
9324,0.714899,-0.98965,-0.141258,0.0
9325,0.711701,-0.913449,-0.144849,0.0
9326,0.71306,-0.849387,-0.149156,0.0
9327,0.671158,-0.742175,-0.144373,0.0
9328,0.708558,-0.981955,-0.185295,0.0
9329,0.704163,-0.9041,-0.186222,0.0
9330,0.706532,-0.841612,-0.189016,0.0
9331,0.684977,-0.757456,-0.185775,0.0
9332,0.704894,-0.977596,-0.230127,0.0
9333,0.697533,-0.89591,-0.2275,0.0
9334,0.69277,-0.825218,-0.226467,0.0
9335,0.686713,-0.758843,-0.225579,0.0
9336,0.697047,-0.968137,-0.273883,0.0
9337,0.686326,-0.881833,-0.267449,0.0
9338,0.69187,-0.824146,-0.268291,0.0
9339,0.0,-0.0,-0.0,0.0
9340,0.674633,-0.938387,-0.311622,0.0
9341,0.633083,-0.814302,-0.288373,0.0
9342,0.0,-0.0,-0.0,0.0
9343,0.0,-0.0,-0.0,0.0
9344,0.697416,-0.976232,0.357891,0.0
9345,0.706147,-0.913256,0.331242,0.0
9346,0.533648,-0.639327,0.230167,0.0
9347,0.498622,-0.553545,0.198509,0.0
9348,0.70298,-0.983293,0.310576,0.0
9349,0.713152,-0.922648,0.287293,0.0
9350,0.550355,-0.660043,0.202834,0.0
9351,0.51577,-0.573789,0.174437,0.0
9352,0.702441,-0.98254,0.262462,0.0
9353,0.711134,-0.920702,0.240708,0.0
9354,0.640613,-0.768836,0.197246,0.0
9355,0.586837,-0.653998,0.164759,0.0
9356,0.698067,-0.976062,0.2144,0.0
9357,0.703253,-0.910826,0.194217,0.0
9358,0.719756,-0.864433,0.178964,0.0
9359,0.718869,-0.801984,0.161152,0.0
9360,0.701592,-0.980991,0.170144,0.0
9361,0.711655,-0.922374,0.152962,0.0
9362,0.727441,-0.874595,0.13867,0.0
9363,0.711146,-0.794484,0.119978,0.0
9364,0.701855,-0.981358,0.125319,0.0
9365,0.718684,-0.931821,0.111031,0.0
9366,0.725579,-0.872665,0.096498,0.0
9367,0.711984,-0.795978,0.080861,0.0
9368,0.708336,-0.991151,0.081984,0.0
9369,0.70299,-0.911472,0.066572,0.0
9370,0.723843,-0.871196,0.055,0.0
9371,0.717859,-0.803111,0.042134,0.0
9372,0.714078,-0.999554,0.037746,0.0
9373,0.722606,-0.937582,0.025209,0.0
9374,0.727533,-0.876259,0.013716,0.0
9375,0.719738,-0.805213,0.003016,0.0
9376,0.704349,-0.9863,-0.006981,0.0
9377,0.720694,-0.935439,-0.017726,0.0
9378,0.718277,-0.865418,-0.027486,0.0
9379,0.701075,-0.784885,-0.035463,0.0
9380,0.695844,-0.97511,-0.050627,0.0
9381,0.714173,-0.92731,-0.060316,0.0
9382,0.724664,-0.873424,-0.069016,0.0
9383,0.683799,-0.765543,-0.072138,0.0
9384,0.708033,-0.992557,-0.096168,0.0
9385,0.709156,-0.921128,-0.102522,0.0
9386,0.705903,-0.851113,-0.107836,0.0
9387,0.705962,-0.790633,-0.113463,0.0
9388,0.703623,-0.986738,-0.140223,0.0
9389,0.716369,-0.931169,-0.146959,0.0
9390,0.707202,-0.852984,-0.149023,0.0
9391,0.680438,-0.761781,-0.147371,0.0
9392,0.712269,-0.999972,-0.187866,0.0
9393,0.70823,-0.920922,-0.188788,0.0
9394,0.705758,-0.851242,-0.190203,0.0
9395,0.676384,-0.757242,-0.184701,0.0
9396,0.701161,-0.985104,-0.230877,0.0
9397,0.699194,-0.909501,-0.229858,0.0
9398,0.698936,-0.843013,-0.230169,0.0
9399,0.669679,-0.749209,-0.221489,0.0
9400,0.702951,-0.989079,-0.278582,0.0
9401,0.690976,-0.899137,-0.271406,0.0
9402,0.688658,-0.830617,-0.269017,0.0
9403,0.639931,-0.715677,-0.249718,0.0
9404,0.688979,-0.970855,-0.320994,0.0
9405,0.649186,-0.845673,-0.298066,0.0
9406,0.0,-0.0,-0.0,0.0
9407,0.0,-0.0,-0.0,0.0
9408,0.697488,-0.989107,0.361036,0.0
9409,0.707529,-0.92674,0.334552,0.0
9410,0.0,-0.0,0.0,0.0
9411,0.495858,-0.557316,0.198767,0.0
9412,0.70531,-0.999458,0.314309,0.0
9413,0.713957,-0.935497,0.289924,0.0
9414,0.574753,-0.697968,0.213401,0.0
9415,0.509002,-0.573296,0.173334,0.0
9416,0.702034,-0.994816,0.264586,0.0
9417,0.718536,-0.942178,0.245166,0.0
9418,0.71007,-0.862907,0.220258,0.0
9419,0.602371,-0.679653,0.170288,0.0
9420,0.701149,-0.993194,0.217215,0.0
9421,0.701835,-0.920613,0.195382,0.0
9422,0.718201,-0.87341,0.179907,0.0
9423,0.721802,-0.815266,0.162928,0.0
9424,0.697273,-0.987704,0.170563,0.0
9425,0.710789,-0.933033,0.154003,0.0
9426,0.718911,-0.875207,0.138065,0.0
9427,0.71679,-0.810744,0.121767,0.0
9428,0.700983,-0.992959,0.126249,0.0
9429,0.713556,-0.937005,0.111125,0.0
9430,0.724637,-0.882491,0.097091,0.0
9431,0.71699,-0.811541,0.081994,0.0
9432,0.702241,-0.995479,0.081984,0.0
9433,0.704037,-0.924506,0.067207,0.0
9434,0.729255,-0.888748,0.055825,0.0
9435,0.713579,-0.80825,0.042173,0.0
9436,0.7183,-1.01862,0.038299,0.0
9437,0.718051,-0.94359,0.025252,0.0
9438,0.722776,-0.88148,0.013728,0.0
9439,0.725373,-0.821608,0.003061,0.0
9440,0.701741,-0.995507,-0.007015,0.0
9441,0.722811,-0.950189,-0.017921,0.0
9442,0.7345,-0.896097,-0.028317,0.0
9443,0.707487,-0.801913,-0.036036,0.0
9444,0.703656,-0.998965,-0.05164,0.0
9445,0.712097,-0.936444,-0.060625,0.0
9446,0.726882,-0.887118,-0.069744,0.0
9447,0.696907,-0.789921,-0.074031,0.0
9448,0.715704,-1.016446,-0.098055,0.0
9449,0.709519,-0.933392,-0.103401,0.0
9450,0.709496,-0.866208,-0.109195,0.0
9451,0.701755,-0.795696,-0.113569,0.0
9452,0.710134,-1.008908,-0.142752,0.0
9453,0.717844,-0.945029,-0.148449,0.0
9454,0.713257,-0.87111,-0.151422,0.0
9455,0.689502,-0.781528,-0.15037,0.0
9456,0.712943,-1.014027,-0.189681,0.0
9457,0.70376,-0.926823,-0.189109,0.0
9458,0.708014,-0.864706,-0.192237,0.0
9459,0.0,-0.0,-0.0,0.0
9460,0.704703,-1.003051,-0.234066,0.0
9461,0.700714,-0.923147,-0.232215,0.0
9462,0.69747,-0.851829,-0.231403,0.0
9463,0.670886,-0.759893,-0.223426,0.0
9464,0.709183,-1.010927,-0.283505,0.0
9465,0.690737,-0.910332,-0.273501,0.0
9466,0.684163,-0.835577,-0.269259,0.0
9467,0.0,-0.0,-0.0,0.0
9468,0.663067,-0.946595,-0.311622,0.0
9469,0.649221,-0.856548,-0.30049,0.0
9470,0.603049,-0.736249,-0.276314,0.0
9471,0.0,-0.0,-0.0,0.0
9472,0.69469,-0.998087,0.362751,0.0
9473,0.706458,-0.937204,0.336758,0.0
9474,0.688238,-0.845406,0.301295,0.0
9475,0.501359,-0.570509,0.202372,0.0
9476,0.705807,-1.013304,0.317295,0.0
9477,0.712293,-0.945288,0.291599,0.0
9478,0.701254,-0.862317,0.262329,0.0
9479,0.508047,-0.579342,0.174216,0.0
9480,0.695358,-0.998303,0.264374,0.0
9481,0.714508,-0.948916,0.245774,0.0
9482,0.710949,-0.874862,0.222192,0.0
9483,0.611137,-0.698127,0.173974,0.0
9484,0.700669,-1.005554,0.218973,0.0
9485,0.697359,-0.926478,0.195715,0.0
9486,0.717187,-0.883167,0.181007,0.0
9487,0.722645,-0.82638,0.16426,0.0
9488,0.700257,-1.004963,0.172798,0.0
9489,0.708627,-0.942131,0.154784,0.0
9490,0.716654,-0.883456,0.13867,0.0
9491,0.722259,-0.827103,0.123556,0.0
9492,0.709662,-1.01846,0.128935,0.0
9493,0.714375,-0.950119,0.112158,0.0
9494,0.726112,-0.895434,0.098023,0.0
9495,0.717897,-0.822687,0.082673,0.0
9496,0.705242,-1.01287,0.083058,0.0
9497,0.712151,-0.947161,0.068535,0.0
9498,0.721272,-0.890101,0.055631,0.0
9499,0.710577,-0.814872,0.04229,0.0
9500,0.712036,-1.023009,0.038299,0.0
9501,0.715851,-0.952774,0.025379,0.0
9502,0.734973,-0.907657,0.014066,0.0
9503,0.715061,-0.820014,0.003038,0.0
9504,0.699046,-1.004719,-0.00705,0.0
9505,0.718168,-0.956206,-0.017951,0.0
9506,0.72144,-0.891262,-0.028024,0.0
9507,0.6973,-0.800211,-0.035767,0.0
9508,0.698084,-1.004084,-0.051683,0.0
9509,0.708736,-0.94399,-0.060831,0.0
9510,0.727076,-0.898545,-0.070291,0.0
9511,0.698601,-0.801703,-0.074732,0.0
9512,0.71685,-1.03146,-0.099078,0.0
9513,0.70318,-0.936931,-0.103313,0.0
9514,0.722946,-0.89376,-0.112106,0.0
9515,0.698818,-0.802236,-0.113888,0.0
9516,0.706197,-1.01651,-0.143212,0.0
9517,0.710841,-0.947828,-0.148201,0.0
9518,0.725347,-0.897048,-0.155155,0.0
9519,0.684043,-0.784997,-0.150227,0.0
9520,0.70558,-1.016758,-0.189379,0.0
9521,0.703388,-0.938232,-0.190553,0.0
9522,0.710131,-0.878231,-0.194272,0.0
9523,0.674796,-0.774386,-0.186849,0.0
9524,0.712528,-1.027535,-0.238755,0.0
9525,0.695037,-0.927429,-0.232215,0.0
9526,0.706383,-0.873595,-0.236134,0.0
9527,0.671987,-0.770619,-0.225363,0.0
9528,0.705741,-1.019266,-0.284623,0.0
9529,0.692719,-0.924672,-0.276527,0.0
9530,0.692445,-0.856359,-0.274581,0.0
9531,0.0,-0.0,-0.0,0.0
9532,0.679759,-0.983208,-0.322296,0.0
9533,0.0,-0.0,-0.0,0.0
9534,0.0,-0.0,-0.0,0.0
9535,0.473808,-0.542205,-0.216849,0.0
9536,0.691809,-1.00707,0.364466,0.0
9537,0.712172,-0.956943,0.342274,0.0
9538,0.717461,-0.892431,0.31648,0.0
9539,0.498482,-0.574305,0.202629,0.0
9540,0.70616,-1.027194,0.320281,0.0
9541,0.709957,-0.954315,0.293034,0.0
9542,0.71728,-0.893163,0.270369,0.0
9543,0.503844,-0.581711,0.173996,0.0
9544,0.697523,-1.01463,0.267559,0.0
9545,0.713346,-0.95957,0.247395,0.0
9546,0.712937,-0.88839,0.224512,0.0
9547,0.0,-0.0,0.0,0.0
9548,0.696717,-1.013079,0.219677,0.0
9549,0.700484,-0.942611,0.198212,0.0
9550,0.715461,-0.892174,0.18195,0.0
9551,0.7195,-0.833043,0.164704,0.0
9552,0.6952,-1.010872,0.173078,0.0
9553,0.709335,-0.955218,0.156216,0.0
9554,0.716805,-0.894809,0.139759,0.0
9555,0.727555,-0.84356,0.125346,0.0
9556,0.699454,-1.017058,0.128212,0.0
9557,0.710312,-0.956882,0.11244,0.0
9558,0.724963,-0.905317,0.098616,0.0
9559,0.713487,-0.827832,0.082749,0.0
9560,0.706925,-1.02869,0.083998,0.0
9561,0.708111,-0.953917,0.068709,0.0
9562,0.725782,-0.906988,0.056407,0.0
9563,0.716649,-0.832088,0.042955,0.0
9564,0.704048,-1.024887,0.038207,0.0
9565,0.714756,-0.963572,0.02555,0.0
9566,0.722521,-0.903559,0.013933,0.0
9567,0.714584,-0.82969,0.003058,0.0
9568,0.696265,-1.013936,-0.007084,0.0
9569,0.713478,-0.9622,-0.017981,0.0
9570,0.729066,-0.912071,-0.028537,0.0
9571,0.689769,-0.801444,-0.035632,0.0
9572,0.699258,-1.019058,-0.052232,0.0
9573,0.708877,-0.956344,-0.061346,0.0
9574,0.725288,-0.907668,-0.070655,0.0
9575,0.707334,-0.821852,-0.076204,0.0
9576,0.722349,-1.053103,-0.100729,0.0
9577,0.706314,-0.953234,-0.104631,0.0
9578,0.723039,-0.905178,-0.11298,0.0
9579,0.697125,-0.810277,-0.11442,0.0
9580,0.709496,-1.034752,-0.145166,0.0
9581,0.707374,-0.955361,-0.148697,0.0
9582,0.71921,-0.900708,-0.155021,0.0
9583,0.695355,-0.807934,-0.153797,0.0
9584,0.702679,-1.025961,-0.190286,0.0
9585,0.706427,-0.95443,-0.192959,0.0
9586,0.710878,-0.890273,-0.195967,0.0
9587,0.689928,-0.801628,-0.192397,0.0
9588,0.71675,-1.047289,-0.242318,0.0
9589,0.702747,-0.949805,-0.236734,0.0
9590,0.70162,-0.878678,-0.23634,0.0
9591,0.682541,-0.792486,-0.230529,0.0
9592,0.701123,-1.025992,-0.285295,0.0
9593,0.690502,-0.933596,-0.277923,0.0
9594,0.686572,-0.859833,-0.274339,0.0
9595,0.0,-0.0,-0.0,0.0
9596,0.687318,-1.007299,-0.328804,0.0
9597,0.657546,-0.890012,-0.309375,0.0
9598,0.0,-0.0,-0.0,0.0
9599,0.0,-0.0,-0.0,0.0
9600,0.692069,-1.020814,0.367896,0.0
9601,0.708563,-0.964394,0.343377,0.0
9602,0.715568,-0.901346,0.318078,0.0
9603,0.522621,-0.609631,0.213958,0.0
9604,0.705826,-1.040323,0.323019,0.0
9605,0.706962,-0.962566,0.29423,0.0
9606,0.722066,-0.910511,0.274274,0.0
9607,0.497729,-0.581827,0.173114,0.0
9608,0.70116,-1.033446,0.271381,0.0
9609,0.71208,-0.970244,0.249016,0.0
9610,0.716613,-0.904282,0.227413,0.0
9611,0.599971,-0.702584,0.173237,0.0
9612,0.699333,-1.030367,0.222491,0.0
9613,0.703436,-0.958817,0.200708,0.0
9614,0.713652,-0.901192,0.182892,0.0
9615,0.722077,-0.846472,0.16648,0.0
9616,0.709559,-1.045433,0.178246,0.0
9617,0.708736,-0.966749,0.157388,0.0
9618,0.716228,-0.905419,0.140727,0.0
9619,0.722366,-0.848008,0.125346,0.0
9620,0.703255,-1.036144,0.130072,0.0
9621,0.709723,-0.96845,0.113285,0.0
9622,0.721867,-0.912875,0.098955,0.0
9623,0.720674,-0.846621,0.084183,0.0
9624,0.7062,-1.041266,0.084669,0.0
9625,0.710506,-0.969518,0.069517,0.0
9626,0.724538,-0.91691,0.056746,0.0
9627,0.705703,-0.82962,0.042603,0.0
9628,0.703916,-1.038288,0.038545,0.0
9629,0.717691,-0.980039,0.025869,0.0
9630,0.731835,-0.92681,0.014222,0.0
9631,0.713367,-0.838629,0.003075,0.0
9632,0.695079,-1.025639,-0.007136,0.0
9633,0.711105,-0.971401,-0.018071,0.0
9634,0.726553,-0.92045,-0.028659,0.0
9635,0.702316,-0.826222,-0.036541,0.0
9636,0.741171,-1.094474,-0.055863,0.0
9637,0.711252,-0.971959,-0.062066,0.0
9638,0.724651,-0.91837,-0.071141,0.0
9639,0.704862,-0.829217,-0.076484,0.0
9640,0.735434,-1.086409,-0.103481,0.0
9641,0.71045,-0.971217,-0.106124,0.0
9642,0.713156,-0.904127,-0.1123,0.0
9643,0.713388,-0.839544,-0.117933,0.0
9644,0.718722,-1.062122,-0.148384,0.0
9645,0.72375,-0.990125,-0.153414,0.0
9646,0.722261,-0.915999,-0.156887,0.0
9647,0.711538,-0.837071,-0.15851,0.0
9648,0.720727,-1.066288,-0.196942,0.0
9649,0.709292,-0.970701,-0.195365,0.0
9650,0.713335,-0.904678,-0.198171,0.0
9651,0.682447,-0.802848,-0.191681,0.0
9652,0.725704,-1.074459,-0.24757,0.0
9653,0.69864,-0.956474,-0.237323,0.0
9654,0.702274,-0.890651,-0.238397,0.0
9655,0.668807,-0.786246,-0.227516,0.0
9656,0.712798,-1.05694,-0.292679,0.0
9657,0.701392,-0.960593,-0.284673,0.0
9658,0.690295,-0.875458,-0.277968,0.0
9659,0.672977,-0.790868,-0.270108,0.0
9660,0.688674,-1.022709,-0.332449,0.0
9661,0.665125,-0.911926,-0.315568,0.0
9662,0.0,-0.0,-0.0,0.0
9663,0.0,-0.0,-0.0,0.0
9664,0.690056,-1.031413,0.370183,0.0
9665,0.701504,-0.967167,0.342826,0.0
9666,0.713592,-0.910271,0.319677,0.0
9667,0.0,-0.0,0.0,0.0
9668,0.703201,-1.050268,0.324761,0.0
9669,0.705602,-0.973175,0.296144,0.0
9670,0.717666,-0.916457,0.274733,0.0
9671,0.553951,-0.65565,0.194064,0.0
9672,0.70133,-1.047473,0.273929,0.0
9673,0.707837,-0.976974,0.249623,0.0
9674,0.715888,-0.914843,0.22896,0.0
9675,0.696402,-0.825714,0.20254,0.0
9676,0.705598,-1.05345,0.226536,0.0
9677,0.695804,-0.960719,0.200209,0.0
9678,0.710542,-0.908666,0.183521,0.0
9679,0.720056,-0.854668,0.16722,0.0
9680,0.710846,-1.061285,0.180202,0.0
9681,0.70686,-0.976702,0.158299,0.0
9682,0.710048,-0.909014,0.140606,0.0
9683,0.710112,-0.84406,0.124116,0.0
9684,0.710168,-1.060274,0.132551,0.0
9685,0.706685,-0.97682,0.113755,0.0
9686,0.722998,-0.925926,0.099886,0.0
9687,0.729583,-0.867819,0.085844,0.0
9688,0.715891,-1.069625,0.086617,0.0
9689,0.706299,-0.976286,0.06969,0.0
9690,0.718898,-0.921339,0.056746,0.0
9691,0.711526,-0.84694,0.043268,0.0
9692,0.728657,-1.08911,0.040265,0.0
9693,0.714592,-0.988475,0.025976,0.0
9694,0.724905,-0.929706,0.014198,0.0
9695,0.723002,-0.860601,0.003139,0.0
9696,0.762709,-1.140437,-0.007902,0.0
9697,0.709816,-0.982229,-0.018191,0.0
9698,0.722121,-0.926468,-0.028708,0.0
9699,0.705587,-0.840467,-0.036979,0.0
9700,0.74943,-1.12143,-0.057003,0.0
9701,0.717556,-0.993305,-0.063147,0.0
9702,0.721456,-0.925949,-0.071383,0.0
9703,0.71772,-0.854919,-0.078447,0.0
9704,0.75035,-1.123231,-0.106548,0.0
9705,0.715557,-0.990902,-0.107793,0.0
9706,0.718604,-0.92262,-0.114048,0.0
9707,0.713975,-0.85076,-0.118891,0.0
9708,0.723224,-1.083034,-0.150683,0.0
9709,0.718242,-0.995351,-0.153538,0.0
9710,0.711147,-0.913375,-0.155688,0.0
9711,0.715298,-0.852034,-0.160509,0.0
9712,0.733918,-1.100295,-0.202387,0.0
9713,0.707942,-0.981439,-0.196648,0.0
9714,0.712009,-0.914482,-0.199357,0.0
9715,0.69016,-0.822091,-0.195261,0.0
9716,0.715829,-1.073988,-0.246444,0.0
9717,0.708242,-0.982217,-0.242628,0.0
9718,0.704011,-0.904209,-0.240865,0.0
9719,0.679047,-0.80828,-0.232682,0.0
9720,0.712779,-1.071031,-0.295364,0.0
9721,0.697759,-0.968035,-0.285604,0.0
9722,0.687891,-0.883506,-0.279178,0.0
9723,0.622658,-0.740897,-0.251732,0.0
9724,0.692005,-1.041391,-0.337135,0.0
9725,0.662894,-0.92068,-0.317184,0.0
9726,0.0,-0.0,-0.0,0.0
9727,0.0,-0.0,-0.0,0.0
9728,0.696385,-1.054821,0.377044,0.0
9729,0.706748,-0.987084,0.348342,0.0
9730,0.715073,-0.923779,0.322874,0.0
9731,0.619856,-0.741274,0.25747,0.0
9732,0.70582,-1.068301,0.328992,0.0
9733,0.706964,-0.98775,0.299253,0.0
9734,0.717983,-0.928542,0.27703,0.0
9735,0.558041,-0.668773,0.196931,0.0
9736,0.699199,-1.058279,0.275628,0.0
9737,0.707526,-0.989264,0.25165,0.0
9738,0.71326,-0.923101,0.229927,0.0
9739,0.710194,-0.852628,0.208068,0.0
9740,0.69695,-1.054475,0.225833,0.0
9741,0.701939,-0.981816,0.203704,0.0
9742,0.709782,-0.919262,0.184778,0.0
9743,0.724287,-0.870474,0.169439,0.0
9744,0.711964,-1.077192,0.182158,0.0
9745,0.702006,-0.982634,0.158559,0.0
9746,0.712944,-0.924358,0.1423,0.0
9747,0.718255,-0.864452,0.126464,0.0
9748,0.710779,-1.075398,0.133894,0.0
9749,0.707043,-0.990049,0.114788,0.0
9750,0.720953,-0.935079,0.100395,0.0
9751,0.722333,-0.869977,0.085618,0.0
9752,0.711514,-1.077328,0.086885,0.0
9753,0.715381,-1.001724,0.071191,0.0
9754,0.724205,-0.939974,0.057619,0.0
9755,0.71461,-0.861287,0.043776,0.0
9756,0.718656,-1.088555,0.04008,0.0
9757,0.710837,-0.996097,0.026061,0.0
9758,0.730167,-0.948398,0.014415,0.0
9759,0.713238,-0.859634,0.003119,0.0
9760,0.746884,-1.131742,-0.00781,0.0
9761,0.70726,-0.99145,-0.018281,0.0
9762,0.717642,-0.932466,-0.028757,0.0
9763,0.713812,-0.860937,-0.037686,0.0
9764,0.733735,-1.112662,-0.056327,0.0
9765,0.706809,-0.991184,-0.062735,0.0
9766,0.723065,-0.939852,-0.072112,0.0
9767,0.717554,-0.86545,-0.079008,0.0
9768,0.74509,-1.130311,-0.106784,0.0
9769,0.712355,-0.99933,-0.108233,0.0
9770,0.72385,-0.941213,-0.115795,0.0
9771,0.702397,-0.84747,-0.117826,0.0
9772,0.716019,-1.086622,-0.150568,0.0
9773,0.729967,-1.024794,-0.157385,0.0
9774,0.718819,-0.935008,-0.15862,0.0
9775,0.703107,-0.848026,-0.158938,0.0
9776,0.730414,-1.109731,-0.203295,0.0
9777,0.71622,-1.005866,-0.200658,0.0
9778,0.717196,-0.932897,-0.202409,0.0
9779,0.691382,-0.833884,-0.19705,0.0
9780,0.714084,-1.085746,-0.248132,0.0
9781,0.710731,-0.998526,-0.245574,0.0
9782,0.70501,-0.917046,-0.243128,0.0
9783,0.677816,-0.81694,-0.233973,0.0
9784,0.719034,-1.094936,-0.300734,0.0
9785,0.699136,-0.982599,-0.28863,0.0
9786,0.69251,-0.900787,-0.283291,0.0
9787,0.634171,-0.764066,-0.258277,0.0
9788,0.702014,-1.070647,-0.345206,0.0
9789,0.679549,-0.95613,-0.327954,0.0
9790,0.0,-0.0,-0.0,0.0
9791,0.0,-0.0,-0.0,0.0
9792,0.690946,-1.06068,0.377615,0.0
9793,0.703452,-0.995327,0.349721,0.0
9794,0.709391,-0.928149,0.322874,0.0
9795,0.638062,-0.772631,0.266997,0.0
9796,0.704541,-1.080725,0.33148,0.0
9797,0.707053,-1.000793,0.301885,0.0
9798,0.716406,-0.938345,0.278638,0.0
9799,0.625262,-0.758748,0.222291,0.0
9800,0.703365,-1.078921,0.279875,0.0
9801,0.706525,-1.000787,0.253473,0.0
9802,0.715914,-0.93838,0.232634,0.0
9803,0.700578,-0.851656,0.206778,0.0
9804,0.702834,-1.077696,0.229878,0.0
9805,0.710116,-1.006245,0.207864,0.0
9806,0.705924,-0.925956,0.185249,0.0
9807,0.722071,-0.878722,0.170179,0.0
9808,0.709668,-1.088175,0.183275,0.0
9809,0.711392,-1.008801,0.162074,0.0
9810,0.713875,-0.937402,0.143631,0.0
9811,0.712938,-0.868843,0.126464,0.0
9812,0.7096,-1.088071,0.134927,0.0
9813,0.702102,-0.995997,0.114976,0.0
9814,0.719427,-0.945035,0.100988,0.0
9815,0.730259,-0.890586,0.087203,0.0
9816,0.722866,-1.109258,0.089101,0.0
9817,0.714973,-1.014255,0.071769,0.0
9818,0.714795,-0.939631,0.057328,0.0
9819,0.702346,-0.857154,0.043346,0.0
9820,0.721784,-1.108019,0.040633,0.0
9821,0.717378,-1.018421,0.026529,0.0
9822,0.727964,-0.957636,0.014487,0.0
9823,0.714922,-0.872502,0.00315,0.0
9824,0.741563,-1.138817,-0.007827,0.0
9825,0.702314,-0.997406,-0.018311,0.0
9826,0.716746,-0.943219,-0.028952,0.0
9827,0.721813,-0.88154,-0.038393,0.0
9828,0.735067,-1.129705,-0.056961,0.0
9829,0.715085,-1.015919,-0.064022,0.0
9830,0.723926,-0.953014,-0.072779,0.0
9831,0.716654,-0.875239,-0.079499,0.0
9832,0.741402,-1.139875,-0.107256,0.0
9833,0.717101,-1.019161,-0.109902,0.0
9834,0.725886,-0.955941,-0.117057,0.0
9835,0.716078,-0.874847,-0.12102,0.0
9836,0.712045,-1.095159,-0.151142,0.0
9837,0.717958,-1.021136,-0.156144,0.0
9838,0.713068,-0.939401,-0.15862,0.0
9839,0.730497,-0.892145,-0.166364,0.0
9840,0.743511,-1.144866,-0.208891,0.0
9841,0.707764,-1.007012,-0.200016,0.0
9842,0.713246,-0.939635,-0.202917,0.0
9843,0.691239,-0.8442,-0.198482,0.0
9844,0.751254,-1.157672,-0.263512,0.0
9845,0.71361,-1.015705,-0.248718,0.0
9846,0.701737,-0.924473,-0.243951,0.0
9847,0.670314,-0.818063,-0.233112,0.0
9848,0.731381,-1.128774,-0.308789,0.0
9849,0.695889,-0.99085,-0.289794,0.0
9850,0.696943,-0.918158,-0.287403,0.0
9851,0.661374,-0.806864,-0.271367,0.0
9852,0.723752,-1.11871,-0.359264,0.0
9853,0.675882,-0.963435,-0.329031,0.0
9854,0.0,-0.0,-0.0,0.0
9855,0.0,-0.0,-0.0,0.0
9856,0.697377,-1.085053,0.384762,0.0
9857,0.696231,-0.998047,0.349169,0.0
9858,0.718778,-0.952488,0.3298,0.0
9859,0.662013,-0.811726,0.279098,0.0
9860,0.70628,-1.098061,0.335462,0.0
9861,0.70312,-1.008298,0.302842,0.0
9862,0.713564,-0.946609,0.279787,0.0
9863,0.714792,-0.878317,0.256032,0.0
9864,0.700961,-1.089792,0.281574,0.0
9865,0.700371,-1.005103,0.253473,0.0
9866,0.721949,-0.958429,0.236502,0.0
9867,0.710212,-0.874247,0.211201,0.0
9868,0.702601,-1.091922,0.231989,0.0
9869,0.707873,-1.016247,0.209029,0.0
9870,0.704981,-0.936582,0.186506,0.0
9871,0.721028,-0.888512,0.171215,0.0
9872,0.70405,-1.094174,0.183555,0.0
9873,0.705755,-1.01396,0.162204,0.0
9874,0.710496,-0.944938,0.144115,0.0
9875,0.715101,-0.882466,0.127805,0.0
9876,0.705602,-1.096587,0.135444,0.0
9877,0.705644,-1.014179,0.116573,0.0
9878,0.721397,-0.959786,0.102089,0.0
